service_url,verified,service_id,account,details_url,agencies/0/agency_id,agencies/0/agency_name,agencies/0/agency_url,organization,agencies/1/agency_id,agencies/1/agency_name,agencies/1/agency_url,agencies/2/agency_id,agencies/2/agency_name,agencies/2/agency_url
http://facebook.com/usembassybkk,true,facebook,usembassybkk,http://registry.usa.gov/accounts/facebook/usembassybkk,state,Department of State,http://www.state.gov,U.S. Embassy - Bangkok,,,,,,
http://facebook.com/USEmbassyCairo,true,facebook,USEmbassyCairo,http://registry.usa.gov/accounts/facebook/USEmbassyCairo,state,Department of State,http://www.state.gov,U.S. Embassy - Cairo ,,,,,,
http://facebook.com/usembassycolombosl,true,facebook,usembassycolombosl,http://registry.usa.gov/accounts/facebook/usembassycolombosl,state,Department of State,http://www.state.gov,U.S. Embassy - Sri Lanka,,,,,,
http://facebook.com/USEmbassyDili,true,facebook,USEmbassyDili,http://registry.usa.gov/accounts/facebook/USEmbassyDili,state,Department of State,http://www.state.gov,U.S. Embassy - Timor-Leste,,,,,,
http://facebook.com/usembassydublin,true,facebook,usembassydublin,http://registry.usa.gov/accounts/facebook/usembassydublin,state,Department of State,http://www.state.gov,U.S. Embassy - Dublin,,,,,,
http://facebook.com/USEmbassyGeorgetown,true,facebook,USEmbassyGeorgetown,http://registry.usa.gov/accounts/facebook/USEmbassyGeorgetown,state,Department of State,http://www.state.gov,U.S. Embassy - Georgetown (Public Affairs),,,,,,
http://facebook.com/USEmbassyHaiti,true,facebook,USEmbassyHaiti,http://registry.usa.gov/accounts/facebook/USEmbassyHaiti,state,Department of State,http://www.state.gov,U.S. Embassy - Haiti,,,,,,
http://facebook.com/usembassymalaysia,true,facebook,usembassymalaysia,http://registry.usa.gov/accounts/facebook/usembassymalaysia,state,Department of State,http://www.state.gov,U.S. Embassy Kuala Lumpur,,,,,,
http://facebook.com/USEmbassyMuscat,true,facebook,USEmbassyMuscat,http://registry.usa.gov/accounts/facebook/USEmbassyMuscat,state,Department of State,http://www.state.gov,U.S. Embassy - Oman,,,,,,
http://facebook.com/USEmbassyNassau,true,facebook,USEmbassyNassau,http://registry.usa.gov/accounts/facebook/USEmbassyNassau,state,Department of State,http://www.state.gov,U.S. Embassy - Nassau,,,,,,
http://facebook.com/USEmbassyNicosia,true,facebook,USEmbassyNicosia,http://registry.usa.gov/accounts/facebook/USEmbassyNicosia,state,Department of State,http://www.state.gov,U.S. Embassy - Cyprus,,,,,,
http://facebook.com/usembassynigeria,true,facebook,usembassynigeria,http://registry.usa.gov/accounts/facebook/usembassynigeria,state,Department of State,http://www.state.gov,U.S. Embassy - Nigeria,,,,,,
http://facebook.com/USEmbassyPrague,true,facebook,USEmbassyPrague,http://registry.usa.gov/accounts/facebook/USEmbassyPrague,state,Department of State,http://www.state.gov,U.S. Embassy - Prague,,,,,,
http://facebook.com/USEmbassyQ8,true,facebook,USEmbassyQ8,http://registry.usa.gov/accounts/facebook/USEmbassyQ8,state,Department of State,http://www.state.gov,U.S. Embassy - Kuwait,,,,,,
http://facebook.com/USEmbassyQuito,true,facebook,USEmbassyQuito,http://registry.usa.gov/accounts/facebook/USEmbassyQuito,state,Department of State,http://www.state.gov,Embajada de los Estados Unidos Ecuador,,,,,,
http://facebook.com/USEmbassyRabat,true,facebook,USEmbassyRabat,http://registry.usa.gov/accounts/facebook/USEmbassyRabat,state,Department of State,http://www.state.gov,U.S. Embassy - Morocco,,,,,,
http://facebook.com/usembassyriga,true,facebook,usembassyriga,http://registry.usa.gov/accounts/facebook/usembassyriga,state,Department of State,http://www.state.gov,U.S. Embassy - Riga,,,,,,
http://facebook.com/USEmbassyRiyadh,true,facebook,USEmbassyRiyadh,http://registry.usa.gov/accounts/facebook/USEmbassyRiyadh,state,Department of State,http://www.state.gov,U.S. Embassy - Riyadh,,,,,,
http://facebook.com/usembassyseoul,true,facebook,usembassyseoul,http://registry.usa.gov/accounts/facebook/usembassyseoul,state,Department of State,http://www.state.gov,U.S. Embassy - Seoul,,,,,,
http://facebook.com/USEmbassySouthSudan,true,facebook,USEmbassySouthSudan,http://registry.usa.gov/accounts/facebook/USEmbassySouthSudan,state,Department of State,http://www.state.gov,U.S. Embassy - South Sudan,,,,,,
http://facebook.com/usembassysuva,true,facebook,usembassysuva,http://registry.usa.gov/accounts/facebook/usembassysuva,state,Department of State,http://www.state.gov,U.S. Embassy - Suva,,,,,,
http://facebook.com/usembassytirana,true,facebook,usembassytirana,http://registry.usa.gov/accounts/facebook/usembassytirana,state,Department of State,http://www.state.gov,U.S. Embassy - Tirana,,,,,,
http://facebook.com/usembassytokyo,true,facebook,usembassytokyo,http://registry.usa.gov/accounts/facebook/usembassytokyo,state,Department of State,http://www.state.gov,U.S. Embassy - Tokyo,,,,,,
http://facebook.com/usembassytripoli,true,facebook,usembassytripoli,http://registry.usa.gov/accounts/facebook/usembassytripoli,state,Department of State,http://www.state.gov,U.S. Embassy - Libya,,,,,,
http://facebook.com/usembassyve,true,facebook,usembassyve,http://registry.usa.gov/accounts/facebook/usembassyve,state,Department of State,http://www.state.gov,Embajada de los Estados Unidos en Caracas,,,,,,
http://facebook.com/USEmbassyWarsaw,true,facebook,USEmbassyWarsaw,http://registry.usa.gov/accounts/facebook/USEmbassyWarsaw,state,Department of State,http://www.state.gov,U.S. Embassy - Warsaw,,,,,,
http://facebook.com/usembassyzambia,true,facebook,usembassyzambia,http://registry.usa.gov/accounts/facebook/usembassyzambia,state,Department of State,http://www.state.gov,U.S. Embassy Zambia,,,,,,
http://facebook.com/usembmalta,true,facebook,usembmalta,http://registry.usa.gov/accounts/facebook/usembmalta,state,Department of State,http://www.state.gov,U.S. Embassy - Malta,,,,,,
http://facebook.com/USEmbReykjavik,true,facebook,USEmbReykjavik,http://registry.usa.gov/accounts/facebook/USEmbReykjavik,state,Department of State,http://www.state.gov,U.S. Embassy - Iceland,,,,,,
http://facebook.com/USEPAHousatonic,true,facebook,USEPAHousatonic,http://registry.usa.gov/accounts/facebook/USEPAHousatonic,epa,Environmental Protection Agency (EPA),http://www.epa.gov,Edit Profile Picture U.S. EPA - Housatonic River,,,,,,
http://facebook.com/useubrussels,true,facebook,useubrussels,http://registry.usa.gov/accounts/facebook/useubrussels,state,Department of State,http://www.state.gov,U.S. Mission to the European Union - USEU Brussels,,,,,,
http://facebook.com/usfws,true,facebook,usfws,http://registry.usa.gov/accounts/facebook/usfws,interior,Department of the Interior (DOI),http://www.doi.gov,National Fish and Wildlife Service,,,,,,
http://facebook.com/USFWS.AK.Fisheries.Habitat,true,facebook,USFWS.AK.Fisheries.Habitat,http://registry.usa.gov/accounts/facebook/USFWS.AK.Fisheries.Habitat,interior,Department of the Interior (DOI),http://www.doi.gov,USFWS Alaska Region Fisheries and Habitat,,,,,,
http://facebook.com/USFWS.Fisheries,true,facebook,USFWS.Fisheries,http://registry.usa.gov/accounts/facebook/USFWS.Fisheries,interior,Department of the Interior (DOI),http://www.doi.gov,USFWS Fisheries and Aquatic Resource Program,,,,,,
http://facebook.com/usfwsalabama,true,facebook,usfwsalabama,http://registry.usa.gov/accounts/facebook/usfwsalabama,interior,Department of the Interior (DOI),http://www.doi.gov,USFWS Alabama Ecological Services Field Office,,,,,,
http://facebook.com/USFWSAlaska,true,facebook,USFWSAlaska,http://registry.usa.gov/accounts/facebook/USFWSAlaska,interior,Department of the Interior (DOI),http://www.doi.gov,USFWS Alaska Region,,,,,,
http://facebook.com/usfwsclimatechange,true,facebook,usfwsclimatechange,http://registry.usa.gov/accounts/facebook/usfwsclimatechange,interior,Department of the Interior (DOI),http://www.doi.gov,USFWS Conservation in a Changing Climate,,,,,,
http://facebook.com/USFWSEndangeredSpecies,true,facebook,USFWSEndangeredSpecies,http://registry.usa.gov/accounts/facebook/USFWSEndangeredSpecies,interior,Department of the Interior (DOI),http://www.doi.gov,USFWS Endangered Species Program,,,,,,
http://facebook.com/usfwsinternationalaffairs,true,facebook,usfwsinternationalaffairs,http://registry.usa.gov/accounts/facebook/usfwsinternationalaffairs,interior,Department of the Interior (DOI),http://www.doi.gov,USFWS International Affairs,,,,,,
http://facebook.com/USFWSMidwest,true,facebook,USFWSMidwest,http://registry.usa.gov/accounts/facebook/USFWSMidwest,interior,Department of the Interior (DOI),http://www.doi.gov,USFWS Midwest Region,,,,,,
http://facebook.com/usfwsmigratorybirds,true,facebook,usfwsmigratorybirds,http://registry.usa.gov/accounts/facebook/usfwsmigratorybirds,interior,Department of the Interior (DOI),http://www.doi.gov,USFWS Migratory Bird Program,,,,,,
http://facebook.com/USFWSMountainPrairie,true,facebook,USFWSMountainPrairie,http://registry.usa.gov/accounts/facebook/USFWSMountainPrairie,interior,Department of the Interior (DOI),http://www.doi.gov,USFWS Mountain-Prairie Region,,,,,,
http://facebook.com/USFWSNCTC,true,facebook,USFWSNCTC,http://registry.usa.gov/accounts/facebook/USFWSNCTC,interior,Department of the Interior (DOI),http://www.doi.gov,USFWS National Conservation Training Center,,,,,,
http://facebook.com/StopBullying.Gov,true,facebook,StopBullying.Gov,http://registry.usa.gov/accounts/facebook/StopBullying.Gov,ed,Department of Education (ED),http://www.ed.gov,StopBullying.gov,hhs,Department of Health and Human Services (HHS),http://www.hhs.gov,justice,Department of Justice (DOJ),http://www.justice.gov
http://facebook.com/studentambassadorsNE,true,facebook,studentambassadorsNE,http://registry.usa.gov/accounts/facebook/studentambassadorsNE,energy,Department of Energy (DOE),http://www.energy.gov,Energy Student Ambassadors,,,,,,
http://facebook.com/StudyintheStates,true,facebook,StudyintheStates,http://registry.usa.gov/accounts/facebook/StudyintheStates,dhs,Department of Homeland Security (DHS),http://www.dhs.gov,Study in the States ,,,,,,
http://facebook.com/StudyUSAEgypt,true,facebook,StudyUSAEgypt,http://registry.usa.gov/accounts/facebook/StudyUSAEgypt,state,Department of State,http://www.state.gov,Study USA - Egypt,,,,,,
http://facebook.com/Surabaya.USConsulate,true,facebook,Surabaya.USConsulate,http://registry.usa.gov/accounts/facebook/Surabaya.USConsulate,state,Department of State,http://www.state.gov,U.S. Consulate General - Surabaya,,,,,,
http://facebook.com/syria.usembassy,true,facebook,syria.usembassy,http://registry.usa.gov/accounts/facebook/syria.usembassy,state,Department of State,http://www.state.gov,U.S. Embassy - Syria,,,,,,
http://facebook.com/tanzania.usembassy,true,facebook,tanzania.usembassy,http://registry.usa.gov/accounts/facebook/tanzania.usembassy,state,Department of State,http://www.state.gov,U.S. Embassy - Tanzania,,,,,,
http://facebook.com/tbilisi.usembassy,true,facebook,tbilisi.usembassy,http://registry.usa.gov/accounts/facebook/tbilisi.usembassy,state,Department of State,http://www.state.gov,U.S. Embassy - Georgia,,,,,,
http://facebook.com/TechnologyGateway,true,facebook,TechnologyGateway,http://registry.usa.gov/accounts/facebook/TechnologyGateway,nasa,National Aeronautics and Space Administration (NASA),http://www.nasa.gov,NASA Langley Technology Transfer Office,,,,,,
http://facebook.com/testingmakesusstronger,true,facebook,testingmakesusstronger,http://registry.usa.gov/accounts/facebook/testingmakesusstronger,hhs,Department of Health and Human Services (HHS),http://www.hhs.gov,Centers for Disease Control and Prevention,,,,,,
http://facebook.com/TheGoverningBoard,true,facebook,TheGoverningBoard,http://registry.usa.gov/accounts/facebook/TheGoverningBoard,ed,Department of Education (ED),http://www.ed.gov,National Assessment Governing Board,,,,,,
http://facebook.com/TheGraduateSchool,true,facebook,TheGraduateSchool,http://registry.usa.gov/accounts/facebook/TheGraduateSchool,usda,Department of Agriculture (USDA),http://www.usda.gov,Graduate School,,,,,,
http://facebook.com/TheNationalGuard,true,facebook,TheNationalGuard,http://registry.usa.gov/accounts/facebook/TheNationalGuard,defense,Department of Defense (DOD),http://www.defense.gov,National Guard Bureau,,,,,,
http://facebook.com/thessaloniki.usconsulate,true,facebook,thessaloniki.usconsulate,http://registry.usa.gov/accounts/facebook/thessaloniki.usconsulate,state,Department of State,http://www.state.gov,U.S. Consulate General - Thessaloniki,,,,,,
http://facebook.com/TodaysDoc,true,facebook,TodaysDoc,http://registry.usa.gov/accounts/facebook/TodaysDoc,archives,National Archives and Records Administration (NARA),http://www.archives.gov,Today's Document,,,,,,
http://facebook.com/TomahVAMC2,true,facebook,TomahVAMC2,http://registry.usa.gov/accounts/facebook/TomahVAMC2,va,Department of Veterans Affairs (VA),http://www.va.gov,Tomah VA Medical Center,,,,,,
http://facebook.com/TopekaVAMC,true,facebook,TopekaVAMC,http://registry.usa.gov/accounts/facebook/TopekaVAMC,va,Department of Veterans Affairs (VA),http://www.va.gov,Topeka VA Medical Center,,,,,,
http://facebook.com/tradeanddevelopmentagency,true,facebook,tradeanddevelopmentagency,http://registry.usa.gov/accounts/facebook/tradeanddevelopmentagency,ustda,U.S. Trade and Development Agency (USTDA),http://www.ustda.gov,US Trade and Development Agency,,,,,,
http://facebook.com/TradeGov,true,facebook,TradeGov,http://registry.usa.gov/accounts/facebook/TradeGov,commerce,Department of Commerce,http://www.commerce.gov,International Trade Association,,,,,,
http://facebook.com/travelgov,true,facebook,travelgov,http://registry.usa.gov/accounts/facebook/travelgov,state,Department of State,http://www.state.gov,Bureau of Consular Affairs,,,,,,
http://facebook.com/TrumanPresidentialLibrary,true,facebook,TrumanPresidentialLibrary,http://registry.usa.gov/accounts/facebook/TrumanPresidentialLibrary,archives,National Archives and Records Administration (NARA),http://www.archives.gov,Harry S. Truman Library and Museum,,,,,,
http://facebook.com/ttusa,true,facebook,ttusa,http://registry.usa.gov/accounts/facebook/ttusa,state,Department of State,http://www.state.gov,U.S. Embassy - Trinidad and Tobago,,,,,,
http://facebook.com/TullyLake,true,facebook,TullyLake,http://registry.usa.gov/accounts/facebook/TullyLake,defense,Department of Defense (DOD),http://www.defense.gov,"U.S. Army Corps of Engineers, New England District (Tully Lake)",army,Department of the Army,http://www.army.mil/,,,
http://facebook.com/TVA,true,facebook,TVA,http://registry.usa.gov/accounts/facebook/TVA,tva,Tennessee Valley Authority (TVA),http://www.tva.gov,Tennessee Valley Authority,,,,,,
http://facebook.com/U.S.ConsulateGeneralAmsterdam,true,facebook,U.S.ConsulateGeneralAmsterdam,http://registry.usa.gov/accounts/facebook/U.S.ConsulateGeneralAmsterdam,state,Department of State,http://www.state.gov,U.S. Consulate General - Amsterdam,,,,,,
http://facebook.com/U.S.EmbassyBanjul,true,facebook,U.S.EmbassyBanjul,http://registry.usa.gov/accounts/facebook/U.S.EmbassyBanjul,state,Department of State,http://www.state.gov,U.S. Embassy - Banjul,,,,,,
http://facebook.com/U.S.EmbassyGaborone,true,facebook,U.S.EmbassyGaborone,http://registry.usa.gov/accounts/facebook/U.S.EmbassyGaborone,state,Department of State,http://www.state.gov,U.S. Embassy - Botswana,,,,,,
http://facebook.com/U.S.EmbassyMaputo,true,facebook,U.S.EmbassyMaputo,http://registry.usa.gov/accounts/facebook/U.S.EmbassyMaputo,state,Department of State,http://www.state.gov,U.S. Embassy - Maputo,,,,,,
http://facebook.com/U.S.EmbassyMoldova,true,facebook,U.S.EmbassyMoldova,http://registry.usa.gov/accounts/facebook/U.S.EmbassyMoldova,state,Department of State,http://www.state.gov,U.S. Embassy - Moldova,,,,,,
http://facebook.com/uk.usembassy,true,facebook,uk.usembassy,http://registry.usa.gov/accounts/facebook/uk.usembassy,state,Department of State,http://www.state.gov,U.S. Embassy - London,,,,,,
http://facebook.com/unitedstatesmint,true,facebook,unitedstatesmint,http://registry.usa.gov/accounts/facebook/unitedstatesmint,treasury,Department of the Treasury,http://www.treasury.gov,United States Mint,,,,,,
http://facebook.com/UpperMissNWFR,true,facebook,UpperMissNWFR,http://registry.usa.gov/accounts/facebook/UpperMissNWFR,interior,Department of the Interior (DOI),http://www.doi.gov,USFWS Upper Mississippi National Wildlife Refuge,,,,,,
http://facebook.com/US.Embassy.Montevideo,true,facebook,US.Embassy.Montevideo,http://registry.usa.gov/accounts/facebook/US.Embassy.Montevideo,state,Department of State,http://www.state.gov,Embajada de los Estados Unidos en Uruguay,,,,,,
http://facebook.com/us.embassy.phnom.penh,true,facebook,us.embassy.phnom.penh,http://registry.usa.gov/accounts/facebook/us.embassy.phnom.penh,state,Department of State,http://www.state.gov,U.S. Embassy -  Cambodia,,,,,,
http://facebook.com/US.National.Weather.Service.gov,true,facebook,US.National.Weather.Service.gov,http://registry.usa.gov/accounts/facebook/US.National.Weather.Service.gov,commerce,Department of Commerce,http://www.commerce.gov,National Weather Service,,,,,,
http://facebook.com/US.NationalWeatherService.Albany.gov,true,facebook,US.NationalWeatherService.Albany.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.Albany.gov,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,"National Weather Service - Albany, New York",,,,,,
http://facebook.com/US.NationalWeatherService.Binghamton.gov,true,facebook,US.NationalWeatherService.Binghamton.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.Binghamton.gov,commerce,Department of Commerce,http://www.commerce.gov,"National Weather Service Binghamton, NY",noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,,,
http://facebook.com/US.NationalWeatherService.Bismarck.gov,true,facebook,US.NationalWeatherService.Bismarck.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.Bismarck.gov,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,National Weather Service Bismarck,,,,,,
http://facebook.com/US.NationalWeatherService.Blacksburg.gov,true,facebook,US.NationalWeatherService.Blacksburg.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.Blacksburg.gov,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,National Weather Service Blacksburg,,,,,,
http://facebook.com/US.NationalWeatherService.Boise.gov,true,facebook,US.NationalWeatherService.Boise.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.Boise.gov,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,"National Weather Service - Boise, ID",,,,,,
http://facebook.com/US.NationalWeatherService.Boston.gov,true,facebook,US.NationalWeatherService.Boston.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.Boston.gov,commerce,Department of Commerce,http://www.commerce.gov,"National Weather Service - Boston / Taunton, MA",noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,,,
http://facebook.com/US.NationalWeatherService.Brownsville.gov,true,facebook,US.NationalWeatherService.Brownsville.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.Brownsville.gov,commerce,Department of Commerce,http://www.commerce.gov,"National Weather Service, Brownsville, Texas",,,,,,
http://facebook.com/US.NationalWeatherService.Burlington.gov,true,facebook,US.NationalWeatherService.Burlington.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.Burlington.gov,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,"US National Weather Service Burlington, VT",,,,,,
http://facebook.com/US.NationalWeatherService.CharlestonSC.gov,true,facebook,US.NationalWeatherService.CharlestonSC.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.CharlestonSC.gov,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,"National Weather Service Charleston, SC",,,,,,
http://facebook.com/US.NationalWeatherService.CharlestonWVA.gov,true,facebook,US.NationalWeatherService.CharlestonWVA.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.CharlestonWVA.gov,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,"National Weather Service Charleston, WV",,,,,,
http://facebook.com/US.NationalWeatherService.Chicago.gov,true,facebook,US.NationalWeatherService.Chicago.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.Chicago.gov,commerce,Department of Commerce,http://www.commerce.gov,"National Weather Service Chicago, IL Weather Forecast Office",noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,,,
http://facebook.com/US.NationalWeatherService.Cleveland.gov,true,facebook,US.NationalWeatherService.Cleveland.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.Cleveland.gov,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,"National Weather Service Cleveland, OH",,,,,,
http://facebook.com/US.NationalWeatherService.Columbia.gov,true,facebook,US.NationalWeatherService.Columbia.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.Columbia.gov,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,"National Weather Service Weather Forecast Office Columbia, SC",,,,,,
http://facebook.com/US.NationalWeatherService.DenverBoulder.gov,true,facebook,US.NationalWeatherService.DenverBoulder.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.DenverBoulder.gov,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,"National Weather Service Forecast Office, Denver/Boulder",,,,,,
http://facebook.com/US.NationalWeatherService.DesMoines.gov,true,facebook,US.NationalWeatherService.DesMoines.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.DesMoines.gov,commerce,Department of Commerce,http://www.commerce.gov,National Weather Service,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,,,
http://facebook.com/US.NationalWeatherService.Elko.gov,true,facebook,US.NationalWeatherService.Elko.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.Elko.gov,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,"National Weather Service, Weather Forecast Office Elko",,,,,,
http://facebook.com/US.NationalWeatherService.Gaylord.gov,true,facebook,US.NationalWeatherService.Gaylord.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.Gaylord.gov,commerce,Department of Commerce,http://www.commerce.gov,National Weather Service Gaylord Michigan,,,,,,
http://facebook.com/US.NationalWeatherService.Glasgow.gov,true,facebook,US.NationalWeatherService.Glasgow.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.Glasgow.gov,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,DOC/NOAA/National Weather Service,,,,,,
http://facebook.com/US.NationalWeatherService.Goodland.gov,true,facebook,US.NationalWeatherService.Goodland.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.Goodland.gov,commerce,Department of Commerce,http://www.commerce.gov,"National Weather Service Goodland, KS",,,,,,
http://facebook.com/US.NationalWeatherService.GrandJunction.gov,true,facebook,US.NationalWeatherService.GrandJunction.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.GrandJunction.gov,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,National Weather Service Grand Junction,,,,,,
http://facebook.com/US.NationalWeatherService.GreatFalls.gov,true,facebook,US.NationalWeatherService.GreatFalls.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.GreatFalls.gov,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,National Weather Service Great Falls,,,,,,
http://facebook.com/US.NationalWeatherService.GSP.gov,true,facebook,US.NationalWeatherService.GSP.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.GSP.gov,commerce,Department of Commerce,http://www.commerce.gov,National Weather Service Greenville-Spartanburg SC,,,,,,
http://facebook.com/US.NationalWeatherService.Hastings.gov,true,facebook,US.NationalWeatherService.Hastings.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.Hastings.gov,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,National Weather Service Hastings Nebraska,,,,,,
http://facebook.com/US.NationalWeatherService.Huntsville.gov,true,facebook,US.NationalWeatherService.Huntsville.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.Huntsville.gov,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,National Weather Service Huntsville,,,,,,
http://facebook.com/US.NationalWeatherService.KeyWest.gov,true,facebook,US.NationalWeatherService.KeyWest.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.KeyWest.gov,commerce,Department of Commerce,http://www.commerce.gov,US National Weather Service Key West Florida,,,,,,
http://facebook.com/US.NationalWeatherService.Louisville.gov,true,facebook,US.NationalWeatherService.Louisville.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.Louisville.gov,commerce,Department of Commerce,http://www.commerce.gov,National Weather Service Louisville,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,,,
http://facebook.com/US.NationalWeatherService.MARFC.gov,true,facebook,US.NationalWeatherService.MARFC.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.MARFC.gov,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,"National Weather Service, Middle Atlantic River Forecast Center",,,,,,
http://facebook.com/US.NationalWeatherService.Marquette,true,facebook,US.NationalWeatherService.Marquette,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.Marquette,commerce,Department of Commerce,http://www.commerce.gov,"National Weather Service Marquette, MI",noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,,,
http://facebook.com/US.NationalWeatherService.Milwaukee.gov,true,facebook,US.NationalWeatherService.Milwaukee.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.Milwaukee.gov,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,National Weather Service,,,,,,
http://facebook.com/US.NationalWeatherService.Mobile.gov,true,facebook,US.NationalWeatherService.Mobile.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.Mobile.gov,commerce,Department of Commerce,http://www.commerce.gov,National Weather Service Mobile/Pensacola,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,,,
http://facebook.com/US.NationalWeatherService.NorthernIN.gov,true,facebook,US.NationalWeatherService.NorthernIN.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.NorthernIN.gov,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,NWS Northern Indiana - Facebook,,,,,,
http://facebook.com/US.NationalWeatherService.Pittsburgh.gov,true,facebook,US.NationalWeatherService.Pittsburgh.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.Pittsburgh.gov,commerce,Department of Commerce,http://www.commerce.gov,U.S National Weather Service Pittsburgh,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,,,
http://facebook.com/US.NationalWeatherService.PleasantHill.gov,true,facebook,US.NationalWeatherService.PleasantHill.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.PleasantHill.gov,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,National Weather Service - Kansas City,,,,,,
http://facebook.com/US.NationalWeatherService.Reno.gov,true,facebook,US.NationalWeatherService.Reno.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.Reno.gov,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,National Weather Service Reno Nevada,,,,,,
http://facebook.com/US.NationalWeatherService.SanJuan.gov,true,facebook,US.NationalWeatherService.SanJuan.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.SanJuan.gov,commerce,Department of Commerce,http://www.commerce.gov,US National Weather Service San Juan Puerto Rico,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,,,
http://facebook.com/US.NationalWeatherService.Springfield.gov,true,facebook,US.NationalWeatherService.Springfield.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.Springfield.gov,commerce,Department of Commerce,http://www.commerce.gov,National Weather Service - Springfield MO,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,,,
http://facebook.com/US.NationalWeatherService.StLouis.gov,true,facebook,US.NationalWeatherService.StLouis.gov,http://registry.usa.gov/accounts/facebook/US.NationalWeatherService.StLouis.gov,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,National Weather Service St. Louis,,,,,,
